,x,y,target,KmeansCluster,GMMCluster
0,1.80707765702,-3.32428590913,1.0,2,0
1,2.93542732782,-4.86749279143,0.0,2,2
2,-0.694599768732,5.35905086521,1.0,10,0
3,5.88807169702,1.8889829149,0.0,9,2
4,-2.40231626264,-7.13006903127,0.0,0,2
5,2.85605668947,0.188517106422,0.0,3,2
6,-5.05987670511,8.29648239346,1.0,10,0
7,9.85149590649,-1.53890940905,0.0,3,1
8,2.33183567131,-5.6447104926,1.0,2,2
9,2.85721505836,1.26441064551,0.0,12,0
10,-6.62924444771,-4.93420423986,0.0,0,2
11,0.189352089456,-5.25384193581,0.0,0,1
12,-5.75636444897,-8.8106103715,0.0,0,1
13,-4.8470973677,2.10926751484,0.0,5,2
14,-2.69283172155,0.00941839016974,0.0,5,2
15,-4.92607581678,-10.2443804904,0.0,0,1
16,3.85360959226,-3.76314430677,1.0,2,2
17,-4.88408977705,-10.3302856615,0.0,0,1
18,6.70796391652,3.13216442188,0.0,9,2
19,3.68977278485,-7.44722512812,1.0,9,1
20,-2.12756160297,-7.81931167229,0.0,0,2
21,2.39826718791,-5.46333349067,0.0,2,2
22,-9.31362534599,4.85341555118,0.0,12,2
23,-4.59215502937,-5.33641233627,0.0,0,1
24,-5.7243178698,0.682805199116,0.0,5,0
25,0.235773574711,-7.14533335752,0.0,1,2
26,-2.20565071061,1.0098996965,0.0,5,2
27,10.898549807,-2.30507509027,1.0,3,1
28,-10.8259798826,1.16250961056,0.0,8,2
29,-2.31888015652,-0.0849257955561,0.0,5,2
30,-5.80437468344,-1.17936523634,0.0,8,2
31,6.33074203525,-4.67493582036,0.0,3,2
32,1.42498360511,0.0553582844844,0.0,5,2
33,11.1964080673,-1.40242300254,1.0,3,1
34,2.77386082516,1.44000326819,0.0,1,0
35,0.904398849981,9.80963737298,1.0,9,3
36,2.27740126014,7.55477608943,1.0,0,1
37,9.1373081607,-4.9966067298,0.0,3,0
38,1.25058963332,10.3566388688,0.0,6,3
39,-0.266831225195,-4.50186109708,0.0,0,1
40,9.25723838985,-5.92615652288,1.0,3,1
41,-5.7421316549,3.96477130847,0.0,5,2
42,9.59602259479,-0.111623327215,0.0,3,1
43,-4.41173467483,8.18288260885,0.0,10,0
44,6.92890512409,7.55457268795,0.0,11,2
45,7.29968473253,-1.25095211212,0.0,3,2
46,-1.99726034983,5.65052710547,1.0,6,3
47,10.9353319878,-5.02278738511,1.0,3,1
48,4.45819659195,-0.46544659744,0.0,9,2
49,3.99890613012,-9.85667852943,0.0,8,2
50,-2.69722984514,-8.23036507011,1.0,0,1
51,-3.83389224409,-3.58894271516,0.0,0,1
52,1.71682934846,2.3525620419,0.0,1,2
53,8.36919970837,4.29694492801,0.0,11,0
54,2.17656094305,7.30903171498,0.0,0,1
55,4.30121116441,-7.01636805215,1.0,3,1
56,-2.55508552572,10.7948346936,0.0,11,2
57,9.71476862499,-4.26566864203,0.0,3,1
58,-0.480955614783,-5.43190915767,0.0,0,1
59,9.74856827696,0.158583094333,1.0,3,1
60,-8.19115205754,-0.836525889369,0.0,8,2
61,-10.3882565989,-3.71089771724,1.0,7,0
62,-0.756964033224,-0.352916912152,0.0,1,2
63,7.01290286136,-0.722623751475,0.0,3,1
64,-4.71251606821,2.55446138573,0.0,5,2
65,-0.102172018836,10.3730497523,1.0,6,3
