,x,y,target,KmeansCluster,GMMCluster
0,-3.29572240421,0.581915945767,0.0,3,1
1,15.3728762654,2.31558245901,0.0,4,2
2,1.61803525677,-8.80601645248,0.0,6,3
3,2.48070869844,-1.85569087033,0.0,8,2
4,-9.00638072795,3.05434709234,0.0,9,1
5,-1.13502842239,1.17007350601,0.0,8,2
6,8.22103432505,5.73927559551,0.0,4,2
7,-10.6724429285,-4.37766502364,1.0,7,1
8,-10.4519924917,3.180160443,1.0,9,1
9,3.60504511813,-1.9269382549,0.0,8,2
10,-11.4066663136,7.71073215306,1.0,11,1
11,-9.98375469306,10.9641623079,1.0,11,1
12,2.48005090165,-8.13332667897,0.0,2,1
13,-3.21633527875,3.41128303365,0.0,3,1
14,-9.98533150921,13.0424939251,1.0,11,0
15,-1.42516335187,0.633570840888,0.0,8,2
16,-2.98550577201,3.17444343301,0.0,3,1
17,-3.12472395772,-9.39370507119,0.0,6,3
18,-4.97819044145,-4.56577274842,1.0,2,1
19,-2.44503443315,-3.86504384739,1.0,2,1
20,3.05986610483,-7.52085022442,1.0,4,2
21,8.81009509198,5.40600972665,0.0,4,2
22,-11.0714914097,2.84509434698,1.0,9,1
23,3.09970516845,-7.64205317399,1.0,4,2
24,14.8629984228,-1.27293385271,0.0,1,2
25,-0.0744499051786,-1.33388417656,1.0,8,2
26,-9.10383996253,2.06839299144,1.0,9,1
27,0.188093883899,6.13943204737,0.0,3,1
28,15.8530890281,3.58240458781,0.0,4,2
29,-13.0746040274,5.01128146196,1.0,0,1
30,-6.80289430376,8.58209723595,1.0,7,1
31,-9.52647673888,11.415034619,0.0,11,1
32,12.4354630509,2.80010264246,0.0,4,2
33,11.2281833483,8.57215825922,0.0,4,2
34,-3.80307764752,-7.77472393439,1.0,2,1
35,-1.49157044094,2.06656538734,0.0,3,2
36,12.6406310381,2.09626214457,1.0,4,2
37,15.4606285914,5.26426546806,1.0,4,2
38,12.7762216151,2.17831124311,0.0,4,2
39,0.38815422925,6.84710130872,1.0,3,0
40,8.36561999043,6.09842018254,0.0,4,2
41,-3.81917929336,-7.67972853191,1.0,2,1
42,10.37662662,4.18152739463,1.0,4,2
43,-9.88410461559,-3.39331518057,1.0,7,1
44,3.15947495183,8.85926355993,0.0,4,0
45,-3.73321085821,-5.29889788106,1.0,2,1
46,14.0681740788,-1.41677196937,0.0,1,2
47,3.67516685591,-4.35553344188,0.0,8,2
48,-7.42610715266,-4.59739044313,1.0,2,1
49,11.9503782492,-2.88701194512,1.0,1,2
50,2.13846925528,9.73098232315,0.0,3,0
51,-0.635912740693,5.51302326982,1.0,3,2
52,-2.10387274894,-3.97741691569,1.0,2,1
53,-13.8191970436,6.90471845135,0.0,0,1
54,11.1774334888,8.19401270994,1.0,4,2
55,5.30233446814,0.639217315974,0.0,8,2
56,1.43544228402,-8.76527918301,0.0,6,3
57,15.4189939431,2.67619499475,0.0,4,2
58,-8.45437321277,1.61545530498,1.0,9,1
59,15.7809475667,-4.79136230268,0.0,10,0
60,-3.94046075237,11.3436108159,0.0,11,0
61,2.67151802841,-7.42261229217,0.0,2,2
62,12.2187266269,-6.17317189169,0.0,10,0
63,4.69344415799,-1.60633950589,0.0,8,2
64,0.52621680645,-0.5190482043,0.0,8,2
65,-0.0337838589863,2.52370197958,1.0,3,2
66,11.4565177876,7.53736337774,0.0,4,2
