,x,y,target
0,3.71197813646,5.43442204117,0.0
1,7.64773692504,-7.02320927431,0.0
2,9.68951621762,8.10470695858,0.0
3,1.40021316663,-11.0411364492,0.0
4,-7.49332883891,13.399201957,0.0
5,2.13207851731,4.29195992487,0.0
6,-3.69801092377,-2.05165206717,0.0
7,1.10503418707,-9.43734278058,1.0
8,-9.46705207212,-12.7966355111,1.0
9,-8.32376924036,-7.79965999565,0.0
10,-0.254816639864,12.2806197114,1.0
11,-10.9747268774,9.90063342366,1.0
12,-5.68015340372,13.4039135475,0.0
13,2.23575497518,6.30699134054,0.0
14,10.8729048877,2.05855824051,1.0
15,-9.831981434,-7.74002804704,0.0
16,1.91854981977,2.32827618058,0.0
17,13.6968044956,-2.67817220602,0.0
18,2.30432454932,5.50546697355,1.0
19,-4.12815206183,-13.5379744361,1.0
20,-4.37743373614,8.98165148476,1.0
21,-14.347368017,9.11443245585,0.0
22,-6.49312787138,-13.848636844,1.0
23,-4.20825427557,9.1212196695,1.0
24,4.77045064683,-6.02269654199,0.0
25,-7.06545325734,-7.79751365526,1.0
26,0.630297688739,11.0517787856,1.0
27,1.72379733202,9.07904002303,0.0
28,11.5771036878,6.44655504858,0.0
29,-9.26366913914,0.633332649095,1.0
30,1.29250785389,2.94720800992,1.0
31,8.2884185469,5.05899037846,0.0
32,-14.2240183365,4.51798301453,0.0
33,0.212381238033,6.01378769312,0.0
34,7.50971235778,1.07815742631,1.0
35,-0.501912930867,0.0406175924784,0.0
36,13.2186110719,-1.06878173822,1.0
37,-8.61128098627,9.4515683872,1.0
38,7.24863248979,-7.56271479125,0.0
39,-1.93133498081,5.99989623656,1.0
40,-12.0652288586,9.41069020136,0.0
41,7.39664850564,0.859817035373,1.0
42,-6.17088501111,6.13106732087,1.0
43,-6.2698024671,14.7799799181,1.0
44,5.84739105348,-2.10338827412,0.0
45,2.77669240387,12.7347189129,1.0
46,3.59156256799,-4.87689069037,0.0
47,-0.607674763704,-14.5747779739,0.0
48,-4.79329208839,-12.5022021891,1.0
49,6.01867635418,-6.46374288578,1.0
50,-5.37520979378,0.346307317702,0.0
51,-5.84478750386,13.8654520551,1.0
52,-3.32662903855,-13.2825916037,1.0
53,-8.95892910516,2.19151688851,0.0
54,-12.2949412082,10.1662710089,1.0
55,0.363290744635,12.2644042297,0.0
56,9.78747411082,-1.59524988449,0.0
57,-7.82460559704,6.56705074107,0.0
58,-9.02053883517,-11.4630950962,1.0
59,7.37866685074,-8.5251831812,0.0
60,-5.62749017758,6.4809322863,0.0
61,-3.77529190855,-1.13418460393,0.0
62,12.03619686,-1.04480679733,0.0
63,3.13611333335,6.46743139241,0.0
64,2.73193055801,10.0712021502,0.0
65,-1.43948920045,1.07080514178,1.0
66,-3.43309224901,1.83378559297,0.0
67,0.345987793228,12.733312281,0.0
68,-12.988833946,4.24342500022,1.0
69,-10.3650714521,9.76370040666,0.0
70,13.5377663897,4.47947048539,0.0
71,8.52736121376,-0.834999992581,1.0
72,-14.3671846744,3.11472213107,1.0
73,-3.20753009439,1.1981259223,0.0
74,8.945173155,-1.72300826232,1.0
75,11.9004873938,2.14827753468,1.0
76,-14.1168639802,6.19475614444,1.0
77,-10.1992782894,-8.92542448233,0.0
78,1.91963616979,4.51977509603,1.0
79,-14.2452445978,3.30113920743,0.0
80,-12.4226047749,4.74952110568,0.0
81,-8.23564222407,-9.63157627079,1.0
82,2.31985810844,3.23047511255,0.0
83,-3.4837122911,0.882959129372,1.0
84,-11.4358735547,10.7510937592,1.0
85,6.83867684855,-1.44756689813,1.0
86,-13.4577194572,6.72877719475,0.0
87,8.36386137032,-3.04695402399,0.0
88,9.47908798671,-5.04384699775,0.0
89,-0.404098140574,11.3032937558,1.0
90,-7.26853422244,7.22363598118,0.0
91,-9.12607578126,-0.110189760047,1.0
92,-11.4470475826,10.2392890792,1.0
93,-3.56063363481,-1.10885934505,0.0
94,-9.40665040021,0.189858655988,1.0
95,7.79326534574,-2.48267580089,0.0
96,-5.18992651411,-0.0909257535373,1.0
97,9.16492994063,5.66168577163,1.0
98,11.9296844447,-0.859042439377,1.0
99,-7.99809403337,-10.7922909435,1.0
100,-4.00018769893,10.1539757922,0.0
101,-2.10824841481,-7.79640359301,1.0
102,9.4543890189,-3.06130188442,0.0
103,2.28713626188,10.6114899802,1.0
104,-2.83859269352,8.72995156886,1.0
105,-4.56548021101,-13.6366197256,1.0
106,-8.77435250456,-9.70327514087,1.0
107,-13.881770871,9.51748268465,0.0
108,-14.3517609598,9.51040760501,1.0
109,-4.62108776126,-0.240910594721,0.0
110,-5.22687578887,6.30772161447,0.0
111,12.7286042064,-0.843226811638,1.0
112,2.72216892618,4.74340134222,0.0
113,-13.8749219843,1.88276797773,0.0
114,-8.5758384072,-11.4260233916,1.0
115,-7.03909774493,-6.43114477075,1.0
116,-9.03615509475,-0.63783613436,1.0
117,-1.07913849285,-0.956127815887,0.0
118,-8.8924229873,3.91012210256,0.0
119,0.518386322742,-11.4750096388,1.0
120,5.90785101485,-6.83003300107,1.0
121,8.69672576538,5.9523726336,0.0
122,-7.16176870926,-9.13425242649,1.0
123,-13.7667486764,9.8656295767,0.0
124,9.02517317061,4.20448247508,0.0
125,-2.07159060647,-8.58304335442,1.0
126,8.53862006277,-7.47102771564,0.0
127,-13.2959420466,8.11824229412,1.0
128,13.0935835876,1.86313906388,0.0
129,-0.151008040029,12.3701606971,1.0
130,3.45974732011,9.69564201769,1.0
131,-8.16513308764,6.81413416965,0.0
132,9.3705168851,1.64597503558,0.0
133,-2.43275342597,6.31288834098,1.0
134,-1.00544203921,-6.91937526207,1.0
135,8.72919434939,8.47486744945,1.0
136,8.33206137265,-8.56694297207,0.0
137,-6.52350686995,9.80135812484,1.0
138,-0.495795822598,9.54785333415,0.0
139,-10.2574559418,-8.45432505338,0.0
140,-9.57838055498,-9.51180016697,0.0
141,-3.70843722434,3.04947681582,0.0
142,4.07295431057,3.73993704878,0.0
143,-3.77512353038,-13.5430729604,1.0
144,8.31699170749,6.30239327091,1.0
145,6.52983716124,-1.06430725291,0.0
146,-12.8886348631,7.27799340082,1.0
147,-11.2695195572,11.6001586978,0.0
148,-3.09417644788,-3.11111353766,0.0
149,-3.14859187789,0.960545874001,0.0
150,9.96437481261,9.16393658609,1.0
151,-13.8253810491,9.66183382209,1.0
152,-12.312917031,4.58482199374,0.0
153,1.83629759803,6.87961582086,1.0
154,3.56895627433,-6.51549551151,0.0
155,11.9216394151,-1.02825353181,0.0
156,7.61334311009,5.08157976271,1.0
157,-5.78862128879,9.58041960091,0.0
158,-6.8635914748,-8.86097612307,1.0
159,11.3558160731,1.63086246447,1.0
160,-1.40741197085,-13.34540587,1.0
161,-8.3768889722,-9.91852759908,1.0
162,-1.45768478341,-6.42418928918,1.0
163,-8.88294327732,2.38370792133,0.0
164,-3.87263784324,-1.74283583455,0.0
165,-8.55387421138,-11.4865360041,1.0
166,-5.16356090715,-14.3718503881,1.0
167,-2.01315246512,-7.76563317866,1.0
168,-0.564338898417,11.274820968,1.0
169,5.17929672938,-2.33530377857,0.0
170,-4.11974462283,9.80514293536,0.0
171,-4.81802141352,-11.6539186685,1.0
172,13.8250343588,1.53793776169,0.0
173,-14.0271781811,6.50230354317,1.0
174,-2.70683345501,-10.8027097771,1.0
175,3.04352792392,-4.24117114142,0.0
176,4.4266872068,3.65470024755,0.0
177,-8.01452798035,0.505349587647,1.0
178,-1.23750940324,-10.8899726952,1.0
179,-1.41684172979,-11.3468946867,1.0
180,10.2981924185,9.15692207852,0.0
181,-5.06359815701,5.91816989455,1.0
182,-2.1712519404,-10.2678954599,1.0
183,9.81659808131,9.10376992849,1.0
184,4.8996450171,-4.5201368515,0.0
185,-2.03061296442,4.39135168155,0.0
186,-6.8488432946,14.0772360409,1.0
187,1.87101645529,12.0255794718,1.0
188,-8.97367857856,0.877376921643,1.0
189,-2.26723661056,3.45921400454,1.0
190,-6.35091248673,-7.35768066461,0.0
191,14.3872593341,-2.38929655477,0.0
192,-5.91136327444,8.4398697744,0.0
193,-10.0767481633,9.62186191419,1.0
194,-1.98530358775,-8.00925615724,0.0
195,-4.00353496232,10.1532746824,1.0
196,-10.3566561048,11.2477131868,1.0
197,-13.0791236947,10.7152963809,0.0
198,-10.6502213293,10.2525679456,1.0
199,-9.96001822034,11.274194232,1.0
200,-8.42178347757,-7.3268945427,0.0
201,-0.484844317401,11.4505862426,0.0
202,13.3664358683,3.71240214835,0.0
203,-13.1298437646,4.20186595959,1.0
204,-2.31757716416,5.10524404229,1.0
205,2.37021724576,11.812219349,1.0
206,7.37024630895,-2.38488670414,1.0
207,14.0272359266,-1.0572110512,0.0
208,-8.36693635991,11.4924576375,1.0
209,-6.76212813192,-13.4935687514,1.0
210,-9.45897465209,11.2792836956,1.0
211,2.68882770694,9.64353575952,1.0
212,3.48870956732,9.72777521976,1.0
213,0.0678652942711,-12.6238240339,1.0
214,-6.48770219726,-13.4703154664,1.0
215,-2.22595238704,-12.935704984,1.0
216,-7.50959813601,-7.89278563292,1.0
217,-0.781025024148,-6.50183025735,1.0
218,-10.3698060413,9.59212315423,0.0
219,6.73007816771,-1.68444767952,0.0
220,-3.20660936713,3.23084140315,1.0
221,-14.5689731197,5.14203885754,0.0
222,-0.0910998234438,7.56522884951,1.0
223,7.47383426085,1.10459066058,0.0
224,2.35927347293,11.9905792397,0.0
225,9.53151475251,-5.92732628071,1.0
226,6.67932047601,-8.30147546494,0.0
227,2.97254959862,12.2144206694,0.0
228,-6.89154942699,7.06596741532,0.0
229,-2.48484919797,3.80775800858,1.0
230,-5.03894572516,14.7627551397,0.0
231,5.48133801729,-4.0979090533,0.0
232,14.2813970306,-2.51808650822,0.0
233,11.9778382091,7.32088564064,1.0
234,-1.00338045399,-0.712441614504,1.0
235,-3.05057349713,8.66867434846,1.0
236,-2.17032136717,3.30569976934,0.0
237,-4.12274519281,8.82220020928,1.0
238,-12.1684495737,8.81521571019,1.0
239,8.70306796047,4.6985502962,1.0
240,-7.97839317128,7.86081051958,1.0
241,-5.61302910986,6.4806002741,0.0
242,-5.49187738062,-0.370366554263,0.0
243,12.5880676382,6.30433215301,1.0
244,-0.713038421259,-13.5458974312,1.0
245,-0.0237057403189,-11.044119963,1.0
246,3.63456335494,-4.52109816721,0.0
247,-2.53424146521,-10.4690988178,1.0
248,2.32925350843,0.803808015201,0.0
249,13.3908435876,1.67335179673,0.0
250,5.3538413143,-6.82712625351,0.0
251,-4.25713409061,15.1029248654,0.0
252,5.18326570418,-7.00854447876,0.0
253,8.02428745428,4.93421603831,0.0
254,3.30631180695,-3.93110608372,1.0
255,-6.40004283763,-7.05475501385,1.0
256,11.2828942612,6.76052537641,0.0
257,1.06168617369,12.3100052894,0.0
258,7.10419255523,-8.27858179418,0.0
259,-9.05674725447,0.0692298592676,1.0
260,-2.79357583455,0.473195045427,0.0
261,-8.91737549903,2.68112950476,1.0
262,2.76121930283,11.0728258285,0.0
263,1.82888085033,6.1258794623,0.0
264,-10.35032691,10.843593858,1.0
265,-7.34609163707,7.28916354613,0.0
266,-8.69543707158,0.466672219977,1.0
267,-0.937978511396,-10.6681796733,1.0
268,7.77823967855,5.05677718246,0.0
269,1.83304420753,4.72818511142,1.0
270,2.96857292226,12.1763772615,1.0
271,1.65899587056,12.0487350792,1.0
272,-7.4365296126,-7.3379271969,0.0
273,8.83596754744,-1.69817167036,0.0
274,-1.89849352419,-7.12874741301,1.0
275,-7.52418949626,1.32817727432,0.0
276,-8.45994054127,-0.270158293297,1.0
277,-13.7185689323,3.71552451729,0.0
278,-0.901343901148,11.686633745,1.0
279,-8.68576818645,-11.6310691389,1.0
280,12.5598345326,2.88425287704,1.0
281,-8.01792104713,8.96261843555,1.0
282,12.7619971712,2.03562393106,0.0
283,2.59036988163,2.80463779285,0.0
284,-2.30689389012,-7.52585624981,1.0
285,-2.83105781384,1.1028301714,0.0
286,-5.6851564213,6.46700413922,0.0
287,9.76772876977,-0.520594802419,0.0
288,7.43640666666,0.667411355814,1.0
289,-6.88032287669,6.89139080017,0.0
290,-0.169061127547,12.8715850635,0.0
291,0.646754944024,-10.0333972414,1.0
292,-9.03199020452,11.5012442291,1.0
293,-14.901174893,4.26881111731,0.0
294,-1.8750654756,3.14672993861,0.0
295,3.27007646677,3.72056750786,0.0
296,0.444285740064,-12.1365077575,1.0
297,-3.87063136077,-2.37422467527,0.0
298,-4.09065693564,-13.1858373221,1.0
299,5.24244138854,-2.05194651156,0.0
300,-8.51965330914,0.737402239752,1.0
301,7.59377340629,0.566401735545,1.0
302,0.676293716433,7.43633585632,0.0
303,7.9689719408,5.55244088271,0.0
304,-7.14709998821,-6.83422770499,0.0
305,-8.89757279288,-11.6151261539,1.0
306,-6.70436481946,10.283822609,1.0
307,12.2574757032,8.5486957479,1.0
308,-1.38873102419,6.99490859274,1.0
309,-5.25013848974,-12.9760662153,1.0
310,3.417870787,9.88394767701,0.0
311,-9.11667262746,-7.88991171235,0.0
312,-2.1564092262,4.73048843376,1.0
313,7.79222048876,-5.28033611744,0.0
314,0.166830996074,12.3592980941,1.0
315,-2.1458388777,-7.4334794483,1.0
316,-8.96671591226,2.18861499072,0.0
317,12.2021634084,8.48801735074,1.0
318,4.2186791512,-2.25384754282,1.0
319,-8.68379320944,0.447160359319,1.0
320,2.11239004158,12.3543763337,0.0
321,2.95934205368,7.69476279832,1.0
322,-1.86930995401,3.14040174894,0.0
323,-0.884645455549,11.6843789926,1.0
324,8.80097766681,-7.95588091504,0.0
325,-9.88962048416,-8.36047009761,0.0
326,-6.83570097731,10.5848824511,0.0
327,1.16478531003,-9.69372652891,1.0
328,3.00959316714,-4.38127087228,0.0
329,1.06964501802,3.28337031417,0.0
330,3.85647481195,-2.00425886685,0.0
331,7.004483685,-3.43964234261,1.0
332,-2.16048298847,-14.0197434845,1.0
333,-0.694932656277,-12.9826571508,1.0
334,-8.22466190025,-9.64572718126,1.0
335,-1.72565811184,-10.5286984038,1.0
336,-9.22629455627,1.6454278425,1.0
337,12.0738229308,6.34715339409,0.0
338,7.71276985843,-8.93160681674,0.0
339,-13.7199108969,3.62036369561,0.0
340,-14.0091573035,6.50770883887,1.0
341,4.070447292,-4.75478233199,0.0
342,6.34125082897,-7.44672795374,1.0
343,-1.18836051356,-0.579526837284,0.0
344,-8.58612734137,-10.0554742468,1.0
345,4.2407717164,-4.90136844508,1.0
346,9.96949065965,9.13730102223,1.0
347,11.7695778881,6.91974507216,1.0
348,13.6753481945,0.217269671466,0.0
349,-14.3796228454,3.09060084385,1.0
350,4.73530000528,-2.85097795666,1.0
351,-6.19932243723,9.37610353307,0.0
352,-0.154737790614,12.3895568557,1.0
353,4.92243800283,-4.52247944453,0.0
354,2.32143577448,10.2293969762,0.0
355,8.17157894324,-2.76250424054,0.0
356,-4.35283589299,9.9971931427,1.0
357,-4.08607828294,2.01738669267,0.0
358,11.3373787376,3.99057694469,0.0
359,-13.8245665802,1.20882205596,0.0
360,-13.3000896536,10.2716484519,1.0
361,-3.45439070336,-13.3132210294,1.0
362,3.06323615965,3.42826731318,1.0
363,-5.95165335756,-13.8815574021,1.0
364,1.15143135599,3.50947042952,1.0
365,13.7293449099,0.200932388683,0.0
366,3.20915831582,2.59763740037,1.0
367,3.88313860652,-2.02675151175,0.0
368,0.741276781895,-10.8340499779,1.0
369,1.45166584104,12.2860941191,1.0
370,-10.2252206597,-7.50883180847,1.0
371,-7.04842412051,-6.47054992521,1.0
372,12.2596510341,5.90919603744,1.0
