,x,y,target
0,6.77741084091,-3.32283742816,1.0
1,4.555614973,-5.05418638555,0.0
2,7.37793676097,-1.21733122728,1.0
3,-4.7938773617,-7.53091866287,0.0
4,1.42276857172,-0.241604195903,0.0
5,-1.69990073225,-3.39653507963,0.0
6,7.75807596627,-1.29387148684,1.0
7,7.01944681523,-6.16150222872,0.0
8,1.80837691984,-7.09656183551,1.0
9,-4.22896519946,-9.49511000781,0.0
10,-3.05465609449,-0.407567339481,0.0
11,-2.0175492834,3.05172546009,0.0
12,-8.0480906228,-1.25240214841,0.0
13,8.53254789365,1.66897172325,0.0
14,2.07169467444,9.07477140637,0.0
15,-6.46290122629,-0.715077649849,0.0
16,-2.61747611054,-5.06334482002,1.0
17,-6.55913496212,-0.869368486953,0.0
18,2.13744369828,3.67540429998,0.0
19,5.08335895852,-1.44264678948,1.0
20,-1.77059968385,-1.45997998059,0.0
21,-0.121530110185,-10.6487485985,0.0
22,0.526708031063,3.17091316801,0.0
23,-3.92830023746,-2.5604914849,0.0
24,7.82887645108,2.39963390304,0.0
25,-6.25582059456,-7.37042597163,0.0
26,1.01258254524,9.04429165206,0.0
27,7.11840060119,-6.5672617079,1.0
28,-2.84466218134,10.1273501876,0.0
29,0.489471235965,10.5545407425,0.0
30,-1.02190577914,-9.64645362854,0.0
31,-0.503895502797,-11.2271112358,0.0
32,11.1037008345,3.50924407373,0.0
33,3.89254001027,-3.3722413475,1.0
34,1.32807866505,1.66211256984,0.0
35,-7.21745287597,8.51456836735,1.0
36,-4.17615068757,1.66509000493,1.0
37,4.59000755776,-8.30067131291,0.0
38,1.75435130026,-9.07488612117,0.0
39,1.86333599041,6.46513320139,0.0
40,4.1228581099,-8.90385635864,1.0
41,10.274658453,4.97071385037,0.0
42,6.97018761541,-5.96927630502,0.0
43,7.40111412366,-1.15276656829,0.0
44,8.81565755482,-3.72154516198,0.0
45,2.85714509011,-4.97830448464,0.0
46,-5.92960184553,9.28263416036,1.0
47,5.999148723,-7.22879763825,1.0
48,-6.80184572998,3.31103798098,0.0
49,-0.130869782045,-11.1080821423,0.0
50,0.10647010363,-3.53540996647,1.0
51,-1.38604846126,-0.512913256093,0.0
52,-5.02257333808,-7.53667298409,0.0
53,-3.86255845009,-10.4060676414,0.0
54,-5.38012030096,1.64400200059,0.0
55,5.0498125267,-1.54147411669,1.0
56,1.52809582052,-8.74043514567,0.0
57,4.92526954839,-8.58829128723,0.0
58,-6.31903363486,0.442650467099,0.0
59,2.4992020299,-1.04520999277,1.0
60,-0.708231925969,10.4620944056,0.0
61,-11.0916365605,4.43563377821,1.0
62,-1.21981462345,6.66552354948,0.0
63,5.03417663904,3.85078513756,0.0
64,8.32257232727,2.70432114772,0.0
65,-7.16479807922,8.93801635204,1.0
66,-4.28379085474,-9.33888570053,0.0
67,-3.078741347,0.301929200048,1.0
68,-0.764057769074,0.888246697893,0.0
69,-7.55887588499,2.69475537718,0.0
70,7.58536518279,4.80996649233,0.0
71,1.10621787403,1.75449884084,0.0
72,-3.84767054302,-10.382008139,0.0
73,0.848023970334,9.07723251134,0.0
74,8.72622611074,4.81916080219,0.0
75,-6.83804169464,-2.95380707982,0.0
76,-8.33896733094,-1.96016575033,0.0
77,-10.4806613644,-4.56296394658,0.0
