,x,y,target,KmeansCluster,GMMCluster
0,8.83066945172,-0.982502916198,1.0,1,0
1,-3.61840647525,5.15815569481,0.0,1,0
2,-1.76299232764,-7.37407674054,1.0,1,6
3,-1.7171798788,-7.9897999766,0.0,1,3
4,-2.45151883509,8.32979524328,0.0,1,0
5,8.78756973962,-8.05195082766,0.0,1,9
6,0.824482882348,5.53622867225,1.0,1,0
7,0.0955446765491,7.81981465937,0.0,1,0
8,-10.6355367578,4.73587539818,1.0,1,0
9,3.69133902549,0.870460896617,0.0,1,6
10,7.63057618733,-6.21590287969,0.0,1,2
11,-4.81982452988,1.00670845681,0.0,0,4
12,-0.78022121094,8.55094513109,0.0,1,0
13,-4.428200925,-5.31230280221,0.0,0,8
14,-3.27732933198,9.90363917196,0.0,0,8
15,3.16662621819,8.72676754148,0.0,1,9
16,-10.7969048961,-0.527298766227,1.0,1,0
17,3.14605617819,8.97092512639,0.0,1,9
18,-4.12292899256,9.73241012649,0.0,0,4
19,-1.01078379325,6.45327190576,1.0,1,0
20,10.9387692623,-2.83523371703,0.0,1,9
21,-6.86644373559,-7.66620299909,0.0,1,2
22,7.47593983211,-3.63443894504,0.0,0,8
23,-1.89357191233,3.8763734832,0.0,1,0
24,-5.83802918974,9.64813667023,0.0,0,4
25,0.549984534463,2.38752805933,0.0,1,3
26,5.77368856681,0.481269485815,0.0,0,1
27,-1.63852430889,-0.578948057924,1.0,1,5
28,-7.9675523032,-0.0637284549034,0.0,0,4
29,6.16252438757,0.734143863099,0.0,0,1
30,-6.48820182222,-5.39461159473,0.0,0,2
31,4.64432132291,-6.75010852926,0.0,1,2
32,6.25327122263,5.90253199625,0.0,0,8
33,1.91286159308,-2.90801695851,1.0,1,5
34,-1.79198562987,-3.77048474717,0.0,0,7
35,3.16444672844,-2.38642727625,1.0,1,9
36,-11.0933107778,3.57841528967,1.0,1,0
37,5.02189152052,8.57561351907,0.0,1,9
38,-1.93288522839,-7.84789405294,0.0,1,3
39,-7.27699372784,-6.94161044972,0.0,0,2
40,11.7491190496,0.0776589385995,1.0,1,9
41,6.42036020785,1.17621233473,0.0,0,1
42,4.96635274308,8.23382466988,0.0,1,9
43,-0.27195878241,-8.36552071191,0.0,1,6
44,-1.9716509676,-5.89606870071,0.0,0,7
45,-4.56745641825,-4.35933497072,0.0,0,8
46,3.25790656351,-2.33727648568,1.0,1,9
47,-2.81292649141,0.317783216923,1.0,1,5
48,8.25319767416,1.14694258778,0.0,0,1
49,1.87517247117,-2.84274553632,0.0,1,5
50,0.517709181925,-0.57997844296,1.0,1,9
51,1.74973238344,5.13656191885,0.0,1,0
52,3.55620279199,0.469667058888,0.0,1,6
53,0.446335088585,2.06524588838,0.0,1,3
54,-1.20172827308,6.19760345586,0.0,1,0
55,10.4778721863,-4.04601173221,1.0,1,9
56,-2.59728497857,-9.3423177906,0.0,0,3
57,1.71013549791,1.28919279864,0.0,1,9
58,-1.76962509322,5.61041573533,0.0,1,0
59,5.59697183352,-0.874363268868,1.0,1,0
60,-8.93525215582,-0.935482257593,0.0,0,4
61,8.8599253177,5.8240229562,1.0,0,8
62,8.74500764154,3.52621105521,0.0,0,1
63,7.09064429231,-10.2348672127,0.0,1,2
64,7.36527383011,-3.66735257922,0.0,0,8
65,-6.20867927056,3.41371399228,1.0,1,5
66,3.75160146665,1.21598656664,0.0,1,6
67,-5.06694918598,6.97353475384,1.0,1,0
68,-3.53084207985,-3.79961788455,0.0,1,3
69,2.83488876171,3.69487465571,0.0,0,2
70,6.47556733143,1.10179427699,0.0,0,1
71,-2.93712696933,-2.23820660004,0.0,0,4
72,-2.93252333318,-8.83408378012,0.0,1,3
73,5.31203317234,-5.1758928737,0.0,0,1
74,5.75268075877,0.77327971675,0.0,0,1
75,-10.6845382194,2.52398162745,0.0,1,0
76,1.45350079894,-3.06284410863,0.0,1,9
77,0.30994676291,2.16459734302,0.0,1,3
78,-7.81405716387,-0.508196426225,0.0,0,4
79,3.09798637659,-7.02703029488,0.0,0,1
80,-2.62902152486,-6.2742168166,0.0,0,7
81,3.21927442954,-8.8593387993,0.0,0,1
82,4.31375298862,-5.45353370301,0.0,0,1
83,-6.07105478546,4.46454400787,1.0,1,5
84,-4.36051445376,-6.41232128924,1.0,0,8
85,-6.46117643833,2.93890556153,1.0,1,5
86,-4.68357496842,-9.46147083946,0.0,0,3
87,4.52628043852,4.51693566184,0.0,0,8
88,9.47377997514,4.70026316553,0.0,0,1
89,-7.28229732943,7.99432593341,0.0,0,4
90,-5.08506315562,-1.45236573053,0.0,0,4
91,-2.37412412207,-8.20682640306,0.0,1,3
92,0.177738999182,-4.57337560095,0.0,0,7
93,1.81763620353,10.6513192337,1.0,1,9
94,-8.12871347634,-0.921523696474,0.0,0,4
95,-3.92371286267,-1.4735610691,0.0,0,4
96,-7.34013658815,7.96778844155,1.0,0,4
97,3.08066568668,-3.76698566433,0.0,1,9
98,-7.59756410255,5.90254275294,0.0,1,0
99,6.57921215965,-6.89874874316,0.0,1,2
100,3.16349242247,-6.99645879473,0.0,0,1
101,2.09450533989,-10.4593919146,0.0,0,1
102,4.56249181969,-6.86241894222,0.0,1,2
103,-3.85030582913,9.90403132441,0.0,0,4
104,5.19536454755,-5.03004480928,0.0,0,1
105,-4.17174277348,2.40417294111,0.0,1,4
106,9.43012967206,4.42981892149,0.0,0,1
107,-10.4329669041,5.91395935969,0.0,1,0
108,-6.35049641278,2.56106586222,1.0,1,5
109,0.381748071581,1.95324870087,0.0,1,3
110,-1.71369060692,-5.75620996521,0.0,0,7
111,-0.152154252362,9.93251829628,0.0,1,9
112,3.01152889637,-9.41008864592,0.0,0,1
113,7.88317908384,-5.64059386618,0.0,1,9
114,0.212262533026,-1.23505785535,1.0,1,9
115,2.87112368066,-0.212290846312,0.0,1,6
116,-1.55181491387,-5.72674248667,0.0,0,7
117,-1.72583704074,-4.19429763107,0.0,0,7
118,0.774459392124,5.75503167626,1.0,1,0
119,0.0727815156292,-4.65744398713,0.0,0,7
120,-2.79001512029,0.122723325992,1.0,1,5
121,4.21613816659,-1.03358940469,1.0,1,5
122,2.92300626675,-0.239742174058,0.0,1,6
123,5.26332909785,-9.99535071152,0.0,1,2
124,10.8868770745,-3.41324824016,0.0,1,9
125,7.54951018869,-2.58858587324,0.0,0,8
126,3.35535766479,-8.65848655524,0.0,0,1
127,-4.01392195142,-6.23376715958,0.0,0,8
128,-7.3710152529,-4.13315860215,0.0,0,4
129,0.463317550432,7.46681844327,0.0,1,0
130,5.08218118516,-5.74804846952,0.0,0,1
131,2.95099744595,-9.12870330664,0.0,0,1
132,6.4938363871,0.9915412965,0.0,0,1
133,-7.36976699745,1.89569230476,0.0,1,2
134,4.30179587726,-5.56203102048,1.0,0,1
135,-4.21749167483,10.4520650984,0.0,0,4
136,-2.690793701,-2.83970020734,1.0,0,4
137,8.03906496962,1.45395842344,0.0,0,1
138,-4.42925400077,4.50586515155,0.0,1,0
139,6.01305255482,1.16661903488,1.0,0,1
140,11.6223303179,-0.249461044827,0.0,1,9
141,-0.487262395102,0.554000678796,0.0,1,9
142,0.817452997458,11.2221892532,0.0,1,5
143,-1.84706442347,-10.3484540381,0.0,0,3
144,0.374009984247,-0.754729124668,0.0,1,9
145,0.613966417998,10.5678148934,1.0,1,9
146,-3.83472192138,1.82432615985,0.0,0,4
147,5.61779960144,0.659169928037,0.0,0,1
148,3.61622765049,-2.18536380693,0.0,1,9
149,-6.95621924609,-7.42120452359,0.0,1,2
150,-7.3336279349,-3.722377576,0.0,0,4
151,-5.99156300986,-1.97233896598,0.0,0,4
152,-10.352551337,-4.33966862179,0.0,0,4
153,-4.24376481328,-10.0546832195,0.0,0,3
154,-10.6773137231,1.59193521313,0.0,1,0
155,10.070651869,0.726679006752,0.0,1,9
156,1.95545672481,-0.704795164676,1.0,1,9
157,-2.83670737956,7.82878177027,1.0,1,0
158,11.0255476228,1.49053423226,1.0,1,9
159,1.33608508098,9.08538467517,0.0,1,9
160,1.63386795386,-6.17046320274,0.0,1,6
161,0.678617962146,-0.0850584280602,0.0,1,9
162,-7.03241107595,-0.699450421565,0.0,0,4
163,11.1408169111,-0.622879476807,1.0,1,9
164,7.58172416182,-3.39087933408,0.0,0,8
165,-6.42544640139,9.1981005959,0.0,0,4
166,2.95249135046,-2.6592080897,0.0,1,9
167,6.05198809076,1.59545165808,0.0,0,1
168,11.3413882205,-2.56268468919,0.0,1,9
169,-2.54873032588,8.05873090156,0.0,1,0
170,-4.1069262008,-6.32363337339,0.0,0,8
171,-9.63806530813,-4.32035858838,0.0,0,2
172,3.73300913694,-6.19451871343,0.0,0,1
173,5.17159041432,-7.38876341094,1.0,1,2
174,-2.78678360712,6.36911587426,0.0,1,0
175,3.27054082596,-2.28669187073,1.0,1,9
176,-1.1526197117,-5.40706833199,0.0,0,7
177,-1.7905824556,7.97463065799,0.0,1,0
178,1.31572578882,3.54973284167,1.0,1,9
179,-4.02689014582,2.58205786646,1.0,1,4
180,-4.57237602906,4.53462750154,0.0,1,2
181,3.75135315994,-5.94120114333,0.0,0,1
182,4.5563646187,4.33027523083,0.0,0,8
183,-3.80167025893,3.93409415524,0.0,1,0
184,2.07901488121,-2.60454805709,0.0,1,9
185,-8.03647815658,-0.58954206439,0.0,0,4
186,11.6490013099,-0.272211447627,0.0,1,9
187,7.68979071622,-2.60693600807,1.0,0,8
188,-2.43985662867,5.39234928665,0.0,1,0
189,-6.83091959381,0.51784714175,0.0,0,4
190,-3.1331707631,-2.26265039203,0.0,0,4
191,10.7348272515,-1.11135598006,0.0,1,0
192,-1.7853720756,-5.79381872981,0.0,0,7
193,9.41395518514,4.46306400463,0.0,0,1
194,-3.1349278913,7.99592687184,1.0,1,0
195,0.910470520362,5.46965563342,0.0,1,0
196,-4.14401798158,7.66302650423,0.0,1,6
197,-11.309608869,-0.0369603609004,0.0,1,0
198,6.3605454133,1.24971471354,0.0,0,1
199,-9.12211879959,4.45166239271,1.0,1,0
200,-4.93818903746,-5.88800837513,1.0,0,8
201,-1.09439038186,0.895326079368,1.0,1,9
202,-4.03625441324,2.86012630477,0.0,1,4
203,2.02291147466,-3.03051768271,1.0,1,9
204,10.6627265149,-1.49917609331,0.0,1,0
205,-0.824842741474,8.40406988776,0.0,1,0
206,0.967321693454,-0.500925320881,1.0,1,9
207,-10.276347158,3.3455713451,0.0,1,0
208,3.0068553254,-4.74926170853,0.0,1,2
209,-3.93527714613,9.34934340528,0.0,0,8
210,0.0107912693865,-0.165696904588,1.0,1,9
211,9.13580492398,4.12069866641,0.0,0,1
212,-6.26083824724,-5.78589814746,0.0,1,2
213,-2.62935924243,0.276964139862,1.0,1,5
214,-5.90622809424,-1.33288060502,0.0,0,4
215,12.1094242115,1.29280696078,0.0,1,9
216,-1.78742012874,3.25058165443,0.0,1,0
217,2.14886899329,-10.439423693,0.0,0,1
218,3.9609202741,5.86241033822,0.0,0,1
219,0.260696043025,2.0501142034,0.0,1,3
220,-10.7715922589,1.94188734996,0.0,1,0
221,2.68541675861,3.35904766534,0.0,0,2
222,9.41788830653,4.76599748266,0.0,0,1
223,-1.37927915699,-2.92856349062,0.0,0,7
224,1.55767520226,5.30537792714,0.0,1,0
225,-5.87351859802,4.27726134751,1.0,1,5
226,8.51913722613,5.60427349334,0.0,0,8
227,-2.11266659088,-10.4645141601,0.0,0,3
228,1.76280540936,-2.37636362605,1.0,1,5
229,-7.76204837538,-0.796874562849,0.0,0,4
230,3.80968893179,9.21286778793,1.0,1,9
231,-7.66482375136,-0.0933972922535,0.0,0,4
232,2.24700583588,-3.80666395927,0.0,1,5
233,-9.21496945031,-6.88967998725,0.0,0,8
234,-10.0404392262,-3.59032076603,0.0,0,4
235,10.4254801511,-0.615969020658,0.0,1,0
236,-8.34831883017,0.0416208278403,0.0,0,4
237,1.19486418007,5.45352650878,1.0,1,0
238,1.35865439709,0.41971855493,1.0,1,9
239,-7.91711544227,3.90815133123,0.0,1,0
240,5.86873368598,0.545880601035,0.0,0,1
241,7.92119406013,-5.50534387961,0.0,1,9
242,-4.97914240337,1.5230717141,0.0,0,4
243,3.38708181385,-6.58885639583,0.0,0,1
244,9.94259284959,1.14811261882,1.0,1,9
245,-4.47673503823,-9.10348898534,0.0,0,7
246,-10.6199858721,5.53717033065,0.0,1,0
247,5.20560984652,-5.43741221341,0.0,0,1
248,0.159332937404,0.11819548097,1.0,1,9
249,-4.58161514586,-8.87721245409,0.0,0,7
250,-0.808496533103,-5.1231399021,0.0,0,7
251,-6.64293737915,-5.26800795492,0.0,0,2
252,6.07318185099,2.25923025045,0.0,0,8
253,-2.66723326761,8.24718172217,1.0,1,0
254,-1.64281114359,-5.74859257077,0.0,0,7
255,3.86700648401,-0.206004625043,0.0,1,6
256,6.49268928646,-7.99384927715,1.0,1,2
257,10.6784357207,-3.83011566529,0.0,1,9
258,-9.5831419334,-6.31294554734,0.0,0,8
259,-9.0299114425,-5.12399803287,0.0,0,8
260,-2.91358369119,-7.71645852056,0.0,1,3
261,-6.93293237699,9.02538093034,0.0,0,4
262,-6.19569695423,3.45875775714,1.0,1,5
263,-1.19891397277,-4.91170608636,0.0,0,7
264,4.7996894046,3.72885186696,0.0,0,8
265,3.80831361195,-0.798285007969,0.0,1,6
266,-7.51567266884,1.55899606678,0.0,1,2
267,1.01765959463,5.46562903213,0.0,1,0
268,3.55262259235,-6.1490898314,0.0,0,1
269,-2.67004639357,-7.14022384199,0.0,1,6
270,3.48333511056,9.36697480619,1.0,1,9
271,-10.9635929306,1.74553017504,0.0,1,0
272,0.532862929236,-7.40324680109,0.0,1,6
273,-5.05350536298,1.5837464486,0.0,1,4
274,3.15252752826,7.44149814367,1.0,1,9
275,4.91096053715,-7.30600172886,0.0,1,2
276,-0.55440807152,9.87135305074,0.0,1,0
277,-2.73506417076,-7.52151094647,0.0,1,3
278,-8.02457474883,6.34164648055,1.0,1,0
279,-6.33061014064,-5.84210799554,0.0,1,2
280,1.14499906769,9.12271405369,1.0,1,9
281,1.70466905086,1.63633775187,0.0,1,6
282,-11.0417011455,-0.833433458425,0.0,1,6
283,-10.2811253195,4.89909303652,0.0,1,0
284,-6.57865848392,6.76960684818,1.0,1,0
285,-1.18324259497,6.22515794658,1.0,1,0
286,0.00650288823665,-8.465562119,1.0,1,6
287,3.21538317345,-9.31506208365,0.0,0,1
288,-11.1680260989,0.562238390349,0.0,1,0
289,-5.17861466896,6.55112645207,1.0,1,0
290,-9.51243430685,-3.40886936741,0.0,0,4
291,10.4502830606,-0.667090683948,0.0,1,0
292,6.75338150053,4.92608613298,0.0,0,8
293,5.61905599042,1.19793188044,0.0,0,1
294,3.16011027344,-4.98700070583,0.0,1,2
295,-6.39818287309,3.1728995902,0.0,1,5
296,-4.51277416974,2.65278088315,0.0,1,4
297,9.92212884228,-1.54540618116,0.0,1,0
298,5.22661636327,-4.20499029627,0.0,0,1
299,8.49029831451,2.50564558225,0.0,0,1
300,10.3018995917,-4.05209064615,0.0,1,9
301,-1.83553345039,4.24204922021,1.0,1,0
302,-5.43760924138,-6.49613642559,0.0,0,8
303,-1.07259485471,5.90895409246,0.0,1,0
304,1.92159669123,5.09915198155,1.0,1,0
305,5.43183554525,-7.36004671541,0.0,1,2
306,6.86842019773,-10.2345175531,0.0,1,2
307,7.93448088684,-9.11860781975,0.0,1,2
308,8.72214227363,6.78173561679,0.0,0,8
309,-5.21882503896,-1.94389760455,0.0,0,4
310,0.265300702286,9.48026804524,1.0,1,9
311,9.99587747796,-4.16804322098,0.0,1,9
312,-8.51042503848,4.39642681239,0.0,1,0
313,0.558012233295,2.06411338394,0.0,1,3
314,4.90885493146,8.81388893265,1.0,1,9
315,1.42252136913,3.87865324952,1.0,1,9
316,1.75541949134,9.83048375137,1.0,1,9
317,-2.12451314882,3.75279107597,0.0,1,0
318,0.298812262415,-6.782013017,1.0,1,6
319,-7.31546843361,-5.58972264201,0.0,0,2
320,8.16691140585,-8.77405957375,0.0,1,2
321,6.56039113175,-7.1003781494,0.0,1,2
322,-1.01718828896,3.74695584905,1.0,1,0
323,-7.17136316872,9.01464412664,0.0,0,4
324,6.03960957007,2.32757522458,0.0,0,1
325,-6.94443337242,-7.49745499476,0.0,1,2
326,-4.35339019529,4.71029780008,0.0,1,0
327,-10.3969113471,4.80088370401,1.0,1,0
328,1.35076791261,-1.32118151595,1.0,1,9
329,-4.8591042433,1.38140470516,0.0,0,4
330,-6.95119076335,-7.48608395458,0.0,1,2
