,x,y,target,KmeansCluster,GMMCluster
0,-10.7402655589,-1.88086625885,0.0,5,3
1,15.3687579647,5.36645808569,0.0,3,4
2,5.72963179382,-6.39569519463,0.0,9,4
3,5.3870122085,-1.90682266608,0.0,2,4
4,-3.50432001542,-9.49381737156,0.0,1,2
5,8.98684741778,0.336406787274,0.0,2,1
6,7.97265802481,5.08614961005,0.0,2,4
7,-10.1801922644,-11.5122938413,1.0,1,2
8,-5.37569355118,-14.7174820637,1.0,10,0
9,-0.375581834285,-2.41105582086,0.0,7,2
10,-2.43980747065,5.38857081596,1.0,10,1
11,-2.15889979657,5.5467805217,1.0,10,1
12,3.09030701615,-1.4974732391,0.0,7,1
13,-0.124338550141,-0.738641452117,0.0,7,2
14,0.788998618991,4.98718674571,1.0,10,1
15,-6.87489324763,1.98548486917,0.0,5,4
16,-1.25889373774,-1.27788522529,0.0,7,2
17,3.39961040125,-13.2170643273,0.0,4,5
18,-12.3072092799,0.507000356482,1.0,5,2
19,-10.3811358699,-3.21816497593,1.0,5,2
20,3.60014238207,-5.93495629344,1.0,9,4
21,-3.33257105032,-3.09956793037,0.0,5,2
22,-6.53845073456,-7.85125271697,1.0,1,2
23,3.59171027679,-5.92937205624,1.0,9,4
24,9.3499010149,5.4532221884,0.0,3,4
25,-0.377240983247,-2.43559461796,1.0,7,2
26,-4.5940748993,-8.84516255206,1.0,1,2
27,3.23930517312,0.857732363704,0.0,7,1
28,5.07853548653,-7.20282690476,0.0,9,4
29,-2.86473095544,6.83926311149,1.0,10,1
30,-5.61238795437,-0.474837356106,1.0,0,2
31,0.0241115655335,6.32522242557,0.0,10,1
32,10.336333247,1.11244057148,0.0,7,4
33,12.2982487423,6.03756861671,0.0,3,4
34,0.556990959319,-10.8114408314,1.0,2,5
35,-4.54929438774,-0.204200916792,0.0,3,4
36,6.63857268895,-11.8858238151,1.0,2,5
37,6.17876760529,-4.26683353194,1.0,9,4
38,12.8109245672,2.37263277183,0.0,3,4
39,4.76603413579,0.88639441682,1.0,9,1
40,11.5838998945,4.76883566707,0.0,3,4
41,0.557104184048,-10.8134112065,1.0,2,5
42,7.43604576487,-3.23282517119,1.0,9,4
43,-3.84395699527,-7.04025544935,1.0,0,3
44,-3.01642958791,-7.95368297326,0.0,2,3
45,-1.23045160807,-4.37697136119,1.0,6,4
46,12.1430481692,-1.88004196531,0.0,2,4
47,4.61191997989,-1.979286661,0.0,2,2
48,-8.36646500126,0.825527217325,1.0,5,2
49,12.6939219352,1.6719012186,1.0,3,4
50,-0.0126946659143,2.81914433348,0.0,7,1
51,4.28785678144,0.219936148138,1.0,9,1
52,-4.71062995762,-4.98099512001,1.0,2,2
53,-3.86344965802,8.03204049204,0.0,10,1
54,5.38494052614,-2.91165861522,1.0,2,4
55,6.16720813472,-1.47134122262,0.0,2,4
56,0.791205601524,-10.8002404975,0.0,2,5
57,12.0930409731,-1.85524617135,0.0,2,4
58,-6.11450026124,-7.34380558137,1.0,1,2
59,-1.04561155645,1.25050123832,0.0,7,1
60,13.7120880049,2.92790558172,0.0,3,0
61,-4.37032189847,-0.939351245541,0.0,3,5
62,11.3478612765,-6.27355642239,0.0,9,1
63,0.0296846457439,-5.09238932129,0.0,2,4
64,0.586564121612,-3.60122458771,0.0,7,4
65,-11.5230836841,-2.89114548458,1.0,5,2
66,7.93780088186,5.15872962187,0.0,2,4
67,6.11568038368,1.2358031719,0.0,2,1
68,0.628551457132,2.92941241728,1.0,7,1
69,5.74109077416,0.213603803303,0.0,9,4
70,3.4673720316,12.3187919358,0.0,8,0
71,13.2282957804,-0.704726485596,1.0,9,4
72,0.394100885309,4.09344720535,1.0,10,1
73,-0.567386504907,1.13987722245,0.0,7,1
74,3.39716456654,3.11625500059,1.0,9,0
75,-11.1717137133,1.7892943308,1.0,0,3
76,-11.056921191,-0.064375443941,1.0,5,2
77,-6.46909340839,2.01859780065,0.0,3,4
78,-4.76167559167,-1.78622554666,1.0,2,2
79,10.8435879353,-0.84887454539,0.0,2,4
80,6.47863233567,1.16937817073,0.0,9,1
81,-12.2065114456,-2.88891910556,1.0,5,2
82,1.74037779188,-1.69751809467,0.0,7,4
83,-5.32104961236,0.0415494115033,1.0,6,2
84,-3.12043262495,0.406128730933,1.0,6,2
85,3.53340371315,3.13675621243,1.0,9,1
86,-11.3735367564,-0.848153384272,0.0,5,3
87,12.8493590194,2.16401299446,0.0,3,4
88,13.8120103073,-0.281605259375,0.0,3,4
89,-1.28507821359,2.37838858389,1.0,7,1
90,4.01973008069,-9.41627453424,0.0,7,4
91,-9.04422410885,-4.38210880146,1.0,0,2
92,3.2176201717,-0.283920178317,1.0,7,2
