,x,y,target
0,-11.5132798076,-5.48361422732,0.0
1,-15.7263707148,4.23943576559,0.0
2,11.4399145082,14.8355382046,0.0
3,5.56413141114,11.887446798,0.0
4,6.62945914272,-0.174117683526,0.0
5,9.9412316218,3.90211607148,0.0
6,-5.20950934698,-3.45393250018,0.0
7,-0.916819984032,2.50311544186,1.0
8,-10.8451332713,14.642968048,1.0
9,-6.72869677214,13.9546945582,0.0
10,10.2414057345,-0.981766944063,1.0
11,11.5251355076,-0.234402239028,1.0
12,8.86457298034,20.3173777297,0.0
13,-5.12309356021,13.214184357,0.0
14,3.22581941089,20.7560574045,1.0
15,-8.28317148952,-7.65004496764,0.0
16,-5.79997592819,10.2182578731,0.0
17,11.6436606443,-10.9912863611,0.0
18,-13.0486491655,-9.7571895228,1.0
19,-12.6695076864,-3.88611619826,1.0
20,8.62570093917,15.2116002602,1.0
21,-8.885624586,1.9254195203,0.0
22,0.708218775764,-4.412577669,1.0
23,8.62546220566,15.1781477711,1.0
24,-4.07360285345,-1.65081550751,0.0
25,-6.9898520529,13.5555091947,1.0
26,5.80777941243,-0.116892858397,1.0
27,16.3472373933,14.4986896007,0.0
28,10.9053452313,16.2384192097,0.0
29,13.1130257925,-2.21876113311,1.0
30,-4.18333367337,-6.63738828992,1.0
31,15.4564729061,0.808509334236,0.0
32,1.87384476273,10.8232515135,0.0
33,-12.6286012584,5.2093511443,0.0
34,9.77774205053,-14.4176994658,1.0
35,-6.27479733371,-6.47362511314,0.0
36,12.4647020568,3.40625165461,1.0
37,10.8773410697,13.0294860259,1.0
38,-8.79840476722,8.34118529778,0.0
39,15.6201683115,12.4277446609,1.0
40,-11.6067990191,6.08979983335,0.0
41,9.78079210929,-14.4154963598,1.0
42,11.1201670932,10.1050039476,1.0
43,3.59586015898,1.30820497521,1.0
44,2.64355340779,4.36673176163,0.0
45,-3.75366386564,9.37957884588,1.0
46,6.21001296043,7.15654384797,0.0
47,4.83325663286,12.1517507279,0.0
48,-9.47763599452,-9.01279536557,1.0
49,-9.47563916539,8.25438715475,1.0
50,-0.0374219890203,19.6975965416,0.0
51,15.1568054117,13.990131301,1.0
52,-8.00243991527,-1.01872988654,1.0
53,15.7899172377,-3.47088438281,0.0
54,7.76027653294,12.9617725033,1.0
55,3.96537396514,11.2935618018,0.0
56,9.77026154761,-14.4516309139,0.0
57,4.66244337453,5.61037683624,0.0
58,-0.466282168807,-3.48908731562,1.0
59,-3.1708345041,18.1316174476,0.0
60,-12.5762120391,10.7711716097,0.0
61,-5.80772998857,-6.1733025226,0.0
62,9.96649203884,7.51167275785,0.0
63,-1.11799912174,10.1788932698,0.0
64,-3.28802033786,11.9616239177,0.0
65,-13.8940726763,-4.92756108221,1.0
66,-5.22155224147,-3.64873765446,0.0
67,15.2488626855,9.52103331497,0.0
68,-1.76852850229,21.1533202956,1.0
69,13.9868883097,10.9410417706,0.0
70,1.58490863566,-13.4385287642,0.0
71,6.02578747173,4.30550600319,1.0
72,2.20069720529,20.6546949046,1.0
73,-2.10156909552,19.6796099226,0.0
74,18.2069867539,10.3919367263,1.0
75,-4.67125348102,-10.5556671478,1.0
76,-13.3473203902,-7.61307949615,1.0
77,-7.80986004019,-6.97374087697,0.0
78,-5.81345574404,-5.21606713522,1.0
79,2.2926300939,8.14439081388,0.0
80,14.5831211447,9.72563607135,0.0
