,x,y,target
0,5.2214921998,0.156043163797,1.0
1,7.34347488978,-0.059870493628,0.0
2,3.49835941917,1.76332699708,1.0
3,8.97030094564,-2.06971033088,0.0
4,-5.65495332187,-2.57589387585,0.0
5,-6.07495904551,1.72090212228,0.0
6,-5.30310659554,8.47490491821,1.0
7,4.35101137429,-1.78738879725,0.0
8,6.95968185406,-2.14736558512,1.0
9,6.74581979138,8.09025926573,0.0
10,-5.86174636975,0.104233632569,0.0
11,3.9255861036,-6.05420806415,0.0
12,-3.66531318618,-10.7417563142,0.0
13,-6.67191801297,3.29740966237,0.0
14,-1.5733710066,2.52199297523,0.0
15,4.48991144983,-2.07979436671,0.0
16,7.9603331017,-2.21490312231,1.0
17,1.72326473913,-10.2478207287,0.0
18,7.44724692881,0.346805684813,0.0
19,-3.48442926303,-7.33652046217,1.0
20,-5.53051894484,-0.798329161321,0.0
21,5.89348522911,1.72634403175,0.0
22,-2.03502236979,4.16590112244,0.0
23,-2.45971774401,-8.89769950006,0.0
24,-6.73724101197,2.52625759833,0.0
25,8.51054035036,-7.26980067127,0.0
26,-0.892579595545,-2.02047924612,0.0
27,4.35764819571,-1.75958545403,1.0
28,-2.44104420126,5.79283172282,0.0
29,-4.76694191741,4.96897429821,0.0
30,-7.69950883818,1.2788528868,0.0
31,-7.79732901815,0.937737978278,0.0
32,-9.80251661883,3.16812361641,0.0
33,-5.77114115907,0.238123422532,1.0
34,7.32868284712,-4.63111934336,0.0
35,6.47952534545,4.85005207782,1.0
36,0.420980273544,-1.731251932,1.0
37,-0.124044295916,-10.0976833152,0.0
38,9.94031235455,4.85577665304,0.0
39,-2.63504836485,-0.177939849665,0.0
40,2.3436042736,-10.4262503938,1.0
41,-8.86868145929,4.69164543707,0.0
42,4.6465096486,-2.3532253236,0.0
43,-4.89928143294,8.26394270121,0.0
44,9.80623542688,4.14872540999,0.0
45,2.99452194627,-5.74922455057,0.0
46,4.01440642446,5.67889552792,1.0
47,1.50200667752,-9.08500342412,1.0
48,7.99619883491,1.99114552936,0.0
49,-9.85709042421,-0.202039608004,0.0
50,-3.10914856344,-5.66373220599,1.0
51,2.52957846559,-0.93951867394,0.0
52,0.954665856554,9.22922682225,0.0
53,6.58492578576,8.2691965789,0.0
54,-0.836804376272,-3.64028271796,0.0
55,-3.38005139231,-7.27047409321,1.0
56,9.68979553845,4.34051616754,0.0
57,-0.265158044362,-10.5621581165,0.0
58,3.22066021542,-6.84694531891,0.0
59,3.36146771937,-0.705288512409,1.0
60,-3.60443661195,2.81668710802,0.0
61,-10.3408582756,-4.25976198329,1.0
