,x,y,target,KmeansCluster,GMMCluster
0,-2.06946558109,-6.85236201734,1.0,0,5
1,-1.93719678523,-6.46234993338,0.0,0,11
2,-0.837190890791,-3.90199793571,1.0,7,5
3,-3.77898964142,-5.54434340984,0.0,0,12
4,1.76416053683,2.96197589243,0.0,3,1
5,4.5095737414,4.24578041959,0.0,5,8
6,4.96784597507,-2.46250063459,1.0,7,5
7,5.49410879018,-5.14562690645,0.0,2,6
8,-2.629315809,-6.9569707877,1.0,0,12
9,-5.71686652562,-6.83376159495,0.0,10,2
10,-3.96671337728,1.44633635612,0.0,8,1
11,2.58732107002,4.89101298637,0.0,8,0
12,-6.90891409616,0.842515397375,0.0,8,0
13,6.22354114981,4.04299376601,0.0,5,3
14,1.48826140516,6.27249943086,0.0,1,3
15,-6.82241167036,1.75170565953,0.0,8,0
16,-2.90625624486,-6.38541675754,1.0,0,12
17,-7.03321180172,1.45553080893,0.0,8,0
18,-4.00697703688,-4.25918567768,0.0,0,11
19,5.84584432061,-0.0674651624546,1.0,2,6
20,2.47632160599,2.54509768409,0.0,3,1
21,1.97370393843,-6.22429565359,0.0,0,12
22,3.77038236581,5.76644509782,0.0,1,1
23,-4.71987283783,1.28830821034,0.0,3,0
24,5.72870539017,3.82345384694,0.0,5,5
25,-6.13030374139,-3.7531104854,0.0,9,10
26,2.23995975509,6.10387704573,0.0,1,3
27,5.6689117506,-5.01603806556,1.0,2,6
28,-1.79616083622,6.20791098007,0.0,2,4
29,4.68862538685,6.61750860914,0.0,1,3
30,5.261047894,3.43290030049,0.0,5,3
31,5.16447526077,3.97585891841,0.0,5,4
32,8.41111428254,0.887603647681,0.0,5,4
33,4.04596246729,-2.00865447097,1.0,2,6
34,-3.78589237978,-1.51234144686,0.0,9,5
35,-3.86300194741,6.52655336829,1.0,4,9
36,0.466159018657,7.62278677287,1.0,3,0
37,7.18568822045,-5.54736592123,0.0,2,5
38,0.999284354863,-4.06440529143,0.0,10,9
39,-0.671537194615,3.34965437976,0.0,3,0
40,6.55343214638,-6.19891223703,1.0,2,6
41,7.31758775994,2.4363844495,0.0,5,3
42,5.36560192353,-5.18531707484,0.0,2,6
43,5.03485735961,-2.45576457455,0.0,7,5
44,0.246317943287,-3.56240896515,0.0,10,11
45,2.85681732596,2.6299343156,0.0,2,6
46,-2.5941117109,8.58741700424,1.0,4,7
47,6.33936209433,-5.61690243841,1.0,2,6
48,-1.42843757817,-6.37864701258,0.0,0,11
49,8.16266771457,-0.650490251369,0.0,5,4
50,-0.723254562905,0.463908128547,1.0,3,0
51,0.548018306048,0.24458984413,0.0,3,0
52,-0.436432689442,-7.57316263844,0.0,10,6
53,-5.37419748533,-7.08541501846,0.0,10,2
54,0.000394088694571,8.02317829201,0.0,3,0
55,5.85898929025,-0.104994849802,1.0,2,6
56,0.295210570991,-3.52584764346,0.0,10,11
57,7.28268978483,-5.49709436691,0.0,2,6
58,-6.67671625086,2.50309847033,0.0,8,1
59,4.39728448035,-1.33599644521,1.0,2,6
60,3.4422440317,5.98295892959,0.0,1,3
61,-7.08099264022,5.69959934143,1.0,6,8
62,-0.294986798302,2.23872662674,0.0,1,3
63,2.65389549476,-1.16289748282,0.0,2,6
64,5.55350537153,3.29363060935,0.0,5,3
65,-4.83744172056,7.06750977573,1.0,4,7
66,-5.80149605244,-6.71879771413,0.0,10,2
67,-4.50142591437,2.39573945446,1.0,3,0
68,-2.71826556286,5.49653416231,0.0,9,10
69,4.2891679964,-4.52489786595,0.0,2,7
70,6.83594270892,4.48381755359,0.0,5,3
71,-4.05656818525,-1.41762958544,0.0,9,1
72,-5.41228995537,-7.07119349017,0.0,10,2
73,-3.80727401774,-3.46690473551,0.0,0,11
74,7.30970263752,3.77197416363,0.0,5,3
75,-4.34498357924,-5.22716078262,0.0,8,12
76,-8.2327736474,-0.110193450807,0.0,8,0
77,-5.58711050521,-1.83236928114,0.0,9,9
78,6.04939037542,4.0892858038,0.0,5,3
79,-3.02670589229,-2.87653300512,0.0,0,11
80,-1.53258685216,-2.70422506157,0.0,9,10
81,-2.88252508774,-4.21815644449,0.0,0,11
82,-4.03395307546,-1.50468561515,0.0,9,1
83,-4.68827392393,7.04814920588,1.0,4,7
84,5.32183360317,5.15557375644,1.0,5,4
85,-4.55898047175,7.68656693813,1.0,4,7
86,-0.753095342488,-2.87827820434,0.0,10,2
87,2.37673956391,-4.85418192486,0.0,2,6
88,2.24876552089,6.03531245925,0.0,1,3
89,1.25755359527,5.94822884777,0.0,1,3
90,0.607904350428,4.96104781131,0.0,1,1
91,0.264253999152,-3.40127026546,0.0,10,4
92,5.4954943282,-2.18084854316,0.0,7,5
93,5.45420984161,-5.49055907175,1.0,2,6
94,-2.28096552685,-4.32030847358,0.0,0,11
95,0.343339016116,4.68501403901,0.0,1,1
96,4.53327268427,4.4228124046,1.0,2,6
97,-0.420337559728,-0.0511937399569,0.0,3,0
98,-4.65100960723,2.39400618336,0.0,3,0
99,4.44782138184,-5.03057152081,0.0,2,6
100,1.76397615818,-5.55494419255,0.0,0,10
101,-2.06461708182,-3.31008986765,0.0,0,10
102,-2.33257554551,4.50656500275,0.0,8,7
103,1.08064874167,3.86508284715,0.0,1,1
104,-2.82001048504,-3.17128536481,0.0,0,11
105,0.141466588904,4.70171115975,0.0,3,0
106,1.99037421757,-3.06358786248,0.0,2,4
107,-4.32136905146,-4.88692297808,0.0,0,12
108,-4.39035496885,7.5814355834,1.0,4,7
109,0.494111426592,-2.634113912,0.0,7,2
110,0.530085460814,-3.78878676333,0.0,10,11
111,0.129791984368,0.411910908082,0.0,3,0
112,4.63143022524,6.56877901441,0.0,1,3
113,-1.94372571703,0.388842873557,0.0,3,0
114,5.76754982262,-4.49928108087,1.0,2,6
115,-6.30621754087,-5.72230268282,0.0,10,12
116,-6.32061449594,-1.49381216019,0.0,9,10
117,2.34690293716,-9.1055093812,0.0,10,6
118,0.783513338865,0.435117520127,1.0,3,0
119,2.4088534934,-9.15112694596,0.0,10,4
120,-7.21911842725,4.43439887831,1.0,6,8
121,-4.70096687198,5.88570550309,1.0,4,7
122,0.446795089759,-4.04003989307,0.0,10,2
123,-4.20822550235,-4.56044074123,0.0,0,11
124,6.68960809569,-6.19214662463,0.0,2,6
125,2.89043622353,-6.63573467231,0.0,5,12
126,-3.96572537833,-3.26543034327,0.0,0,11
127,1.89973501337,5.65446224468,0.0,1,3
128,2.90333989853,-6.69148630988,0.0,0,12
129,-7.53727334841,5.5845355089,0.0,6,8
130,2.24182703915,-2.71271658142,0.0,1,4
131,-3.54953275675,-2.82665059797,0.0,0,9
132,-3.18624470151,-3.20677294132,0.0,0,11
133,-2.44209528818,2.77534758108,0.0,3,0
134,7.19988755705,4.07144743233,1.0,5,3
135,3.6731361837,6.73327211688,0.0,1,3
136,6.6278260826,4.64123354723,1.0,5,3
137,5.93386116834,-1.89692683888,0.0,7,5
138,-0.229386504079,4.71568850281,0.0,1,0
139,7.98540836317,1.00337676601,1.0,5,4
140,5.35797960967,-2.86514483227,0.0,7,5
141,-0.110694953079,0.401227553372,0.0,3,0
142,-7.37114590606,5.5379759815,0.0,6,8
143,1.55404858704,-8.78790141,0.0,10,6
144,8.00010154373,-4.123693685,0.0,2,6
145,-7.13802505288,0.0372998430337,1.0,8,0
146,-3.85575629571,-4.44018709063,0.0,0,11
147,1.64828773043,6.24782858942,0.0,1,3
148,2.39773703085,1.7105893914,0.0,3,1
149,1.2399815553,-5.37955092759,0.0,2,4
150,2.82645736664,-4.85348963759,0.0,2,6
151,-1.11493476215,6.17480886454,0.0,1,3
152,1.48684423303,4.74594238386,0.0,1,1
153,-2.79933610337,5.42289096772,0.0,9,10
154,2.6031032338,2.47329152849,0.0,3,1
155,-1.5946833591,0.83344423341,0.0,3,0
156,-6.60442808997,0.598699393181,1.0,8,0
